result_04,team_04,name_04,position_04,champion_id_04,kda_04,kill_influence_04,id,result_05,team_05,name_05,position_05,champion_id_05,kda_05,kill_influence_05,result_14,team_14,name_14,position_14,champion_id_14,kda_14,kill_influence_14,result_15,team_15,name_15,position_15,champion_id_15,kda_15,kill_influence_15
1,0,OIO62O54O6O,4,81,1.11,0.4,3435,1,0,의빈아현생을살자,5,267,1.8,0.4,0,1,wendian99,4,115,3.25,0.33,0,1,Y0u like that ,5,497,11.0,0.33
0,0,Chang Min ,4,69,4.42,0.52,3436,0,0,wendian99,5,526,1.33,0.52,1,1,OIO62O54O6O,4,222,5.5,0.44,1,1,맛있게지기,5,53,2.0,0.44
1,0,OIO62O54O6O,4,81,0.88,0.76,3437,1,0,wendian99,5,43,1.33,0.76,0,1,Bba,4,145,2.2,0.33,0,1,꿈의성지,5,875,1.0,0.33
1,0,OIO62O54O6O,4,81,15.0,0.79,3438,1,0,Lovepanpan,5,57,3.81,0.79,0,1,붓 기,4,222,2.0,0.39,0,1,할까말까할땐할까,5,111,1.18,0.39
1,0,나쁘지않았다,4,15,1.5,0.56,3439,1,0,황포강을 뛰다,5,12,1.6,0.56,0,1,OIO62O54O6O,4,115,15.0,0.29,0,1,720Cloud,5,497,4.67,0.29
0,0,T1 Gumayusi,4,498,1.75,0.47,3442,0,0,Hoxpi,5,497,3.5,0.47,1,1,미소 엄마3,4,429,2.6,0.55,1,1,Chu성훈,5,53,1.25,0.55
1,0,Reoki,4,51,1.5,0.12,3444,1,0,T1JaceylovEUzi신,5,3,0.0,0.12,0,1,자신을 통제해라,4,202,16.0,0.24,0,1,Hoxpi,5,497,0.67,0.24
0,0,BRO Hena,4,145,18.0,0.13,3445,0,0,BRO Effort,5,111,0.31,0.13,1,1,자신을 통제해라,4,498,8.0,0.83,1,1,Hoxpi,5,497,2.2,0.83
0,0,aaaddddd,4,360,14.0,0.48,3447,0,0,TraytoN,5,3,1.22,0.48,1,1,창원 대학병원,4,119,13.0,0.13,1,1,Hoxpi,5,497,4.0,0.13
1,0,요단강 딱콩,4,18,0.5,0.21,3449,1,0,Lotsoo,5,902,2.33,0.21,0,1,배그비제이,4,236,0.67,0.33,0,1,러 러,5,518,5.0,0.33
0,0,daoxinwengu1,4,22,0.83,0.63,3450,0,0,DlNGKING,5,74,3.5,0.63,1,1,doggo0114,4,429,5.0,0.87,1,1,DDDRXX,5,202,1.27,0.87
0,0,kakaxi7,4,429,2.05,0.63,3453,0,0,서정언,5,497,5.75,0.63,1,1,배그비제이,4,51,5.5,0.35,1,1,thinkkk,5,43,2.38,0.35
0,0,xiangchu1,4,145,12.0,0.32,3454,0,0,T1JaceylovEUzi신,5,497,7.0,0.32,1,1,Bbvoy,4,498,8.0,0.2,1,1,상처꽃,5,526,1.67,0.2
1,0,G2 Zoro,4,429,3.0,0.51,3455,1,0,상처꽃,5,12,0.25,0.51,0,1,xiangchu1,4,145,9.0,0.33,0,1,NO DO NO DIE,5,154,4.0,0.33
0,0,daoxinsomok1ng,4,110,0.67,0.21,3456,0,0,송예마법사,5,58,4.0,0.21,0,1,G2 Zoro,4,119,2.5,0.6,0,1,단국 대표 미드 ,5,39,0.8,0.6
1,0,근용그뇽크뇽크롱,4,202,1.67,0.16,3457,1,0,염소 그리핀,5,44,0.0,0.16,0,1,아프리카 러밀,4,15,4.5,0.69,0,1,Shire Reeve,5,53,1.29,0.69
0,0,축신맹구,4,15,0.0,0.08,3458,0,0,동냥아치,5,518,0.0,0.08,1,1,city walk1,4,221,0.0,0.0,1,1,역천괴예,5,12,0.0,0.0
1,0,두 번째 화살,4,145,1.97,0.72,3459,1,0,Lehends,5,53,4.0,0.72,0,1,HLE Pyeonsik,4,895,2.57,0.95,0,1,hyena06,5,526,21.0,0.95
1,0,Vyan,4,51,5.0,0.28,3460,1,0,Dorian3,5,432,1.14,0.28,0,1,arrowIoI,4,22,7.0,0.17,0,1,말좀들어라말좀,5,53,0.6,0.17
0,0,NS Sounda,4,115,1.0,0.55,3461,0,0,라면이 맛있다,5,555,0.2,0.55,1,1,Bbvoy,4,145,6.0,0.84,1,1,Rascal,5,526,1.84,0.84
1,0,소년가장 원딜,4,223,1.15,0.59,3462,1,0,meiliyoubjc,5,235,6.0,0.59,0,1,창원 대학병원,4,119,4.2,0.65,0,1,아프리카 러밀,5,111,5.75,0.65
1,0,미소 엄마3,4,429,4.2,0.81,3463,1,0,상처꽃,5,12,3.0,0.81,0,1,창원 대학병원,4,110,3.0,0.27,0,1,Holy Spirit Pun1,5,79,0.75,0.27
0,0,골프치는 고양이,4,22,6.75,0.39,3464,0,0,Life1,5,526,1.5,0.39,1,1,mubiao,4,110,8.0,0.84,1,1,Mengqiuqiu,5,12,10.0,0.84
1,0,창원 대학병원,4,119,2.67,0.16,3465,1,0,050918,5,526,11.0,0.16,0,1,Daiki Aomine,4,134,1.25,0.27,0,1,saigo no chosen,5,53,0.4,0.27
1,0,qacewdqfaa,4,222,6.0,0.23,3466,1,0,땅굴팀 Sup,5,497,2.4,0.23,0,1,포퉁이,4,523,5.0,0.2,0,1,llllIlIIIlllIII,5,412,2.5,0.2
1,0,hateme,4,222,1.67,0.27,3467,1,0,사이좋게이겨봐요,5,902,8.0,0.27,0,1,yucca입니다,4,22,2.17,0.44,0,1,광팔햄,5,115,3.93,0.44
1,0,전설이 될 남자,4,236,4.4,0.71,3468,1,0,미드보스 벨베스 ,5,200,4.14,0.71,0,1,HLE 크래커,4,145,2.5,0.37,0,1,Broadly,5,53,8.0,0.37
1,0,플레이,4,30,1.38,0.63,3469,1,0,DlNGKING,5,74,2.6,0.63,0,1,Lonelypatients,4,429,3.74,0.72,0,1,gxh3,5,518,2.5,0.72
0,0,gxh3,4,498,1.95,0.64,3470,0,0,플레이,5,30,2.67,0.64,1,1,VIEGOKlNG,4,145,1.33,0.25,1,1,I say hi,5,16,2.25,0.25
1,0,일 편,4,51,9.67,0.61,3472,1,0,하루카,5,12,4.0,0.61,0,1,우기영,4,145,1.64,0.61,0,1,우기영1,5,111,0.58,0.61
1,0,LiZhenHaoUZx04,4,119,13.0,0.17,3473,1,0,Shadow Nia,5,111,2.0,0.17,0,1,qi9zkqi,4,429,2.67,0.23,0,1,말좀들어라말좀,5,497,1.5,0.23
1,0,킬러톱,4,69,3.25,0.71,3474,1,0,렐복치,5,526,1.75,0.71,0,1,qi9zkqi,4,115,5.83,0.37,0,1,아포칼립스대환영,5,53,1.89,0.37
0,0,hayunpupu,4,145,1.0,0.23,3476,0,0,생사불명,5,111,2.67,0.23,1,1,소년가장원시인,4,236,4.25,0.99,1,1,Kim Sang Hoon,5,526,1.44,0.99
0,0,Kam1z,4,145,1.25,0.21,3477,0,0,zxczxzcvxc,5,517,1.67,0.21,1,1,override3,4,498,2.67,0.96,1,1,wmy,5,497,5.0,0.96
0,0,김빵덕1,4,429,1.6,0.53,3478,0,0,판다의대나무먹방,5,526,8.33,0.53,1,1,IIIIlIlIlIlIlI,4,30,1.5,0.88,1,1,yes s1r,5,89,1.6,0.88
1,0,G2 Humanoid,4,110,5.0,0.19,3479,1,0,Youtube heeseong,5,111,0.75,0.19,0,1,Stay the N1ght,4,429,0.4,0.16,0,1,학교 공포증,5,412,5.0,0.16
1,0,fengyueovo,4,523,1.31,0.61,3480,1,0,luck guo,5,79,4.33,0.61,0,1,이나예,4,145,1.71,0.52,0,1,DRX Opdat,5,12,12.0,0.52
1,0,Daydreamer d,4,523,1.91,0.73,3483,1,0,Xiang Jian Ni,5,201,2.2,0.73,0,1,텔레포트이즈,4,18,3.33,0.28,0,1,Shmi7y,5,12,3.67,0.28
1,0,오징오뀨,4,51,4.33,0.32,3488,1,0,Claret,5,99,13.0,0.32,0,1,창원 대학병원,4,81,1.5,0.16,0,1,서폿챔추천좀,5,555,0.71,0.16
0,0,asdasdzzxacc,4,429,3.8,0.97,3490,0,0,우승을 차지하다,5,16,17.0,0.97,1,1,아기뚱돼지,4,145,1.29,0.39,1,1,Claret,5,12,2.25,0.39
1,0,na ge nan ren,4,223,6.67,0.68,3491,1,0,Blue Oasis,5,235,3.96,0.68,0,1,asdasdzzxacc,4,145,2.4,0.55,0,1,Claret,5,53,2.56,0.55
1,0,asdasdzzxacc,4,429,1.83,0.55,3492,1,0,Claret,5,412,5.5,0.55,0,1,광팔햄,4,63,1.86,0.51,0,1,ninth palace,5,432,1.14,0.51
1,0,수야누나 이뻐요,4,498,12.0,0.13,3493,1,0,Claret,5,497,0.25,0.13,0,1,신이 되는 길요,4,81,3.33,0.23,0,1,김우아,5,555,2.0,0.23
0,0,남지패기,4,145,0.89,0.41,3494,0,0,캐리나할까,5,80,0.25,0.41,0,1,Chang Min ,4,69,12.0,0.32,0,1,편돌이 로쓰,5,412,2.75,0.32
0,0,Sung Eun,4,429,5.33,0.59,3495,0,0,Claret,5,201,0.33,0.59,1,1,넌나의 A й G E L,4,119,0.0,0.03,1,1,lyhlusss,5,111,0.0,0.03
0,0,훈련병 최현규,4,51,0.0,0.04,3496,0,0,Claret,5,111,0.0,0.04,1,1,daoxinsomok1ng,4,119,0.0,0.03,1,1,이서야,5,201,0.0,0.03
1,0,쭈니졸려,4,69,3.0,0.23,3497,1,0,Claret,5,12,0.83,0.23,0,1,김빵덕1,4,145,16.0,0.59,0,1,na ge nan ren,5,526,4.0,0.59
0,0,Gen G SIayer,4,81,12.0,0.27,3499,0,0,창원 대학병원,5,43,1.2,0.27,1,1,나르는나름싫어,4,145,1.67,0.15,1,1,Claret,5,497,2.33,0.15
0,0,naiyouzz,4,498,0.44,0.49,3500,0,0,시작시작시작,5,497,1.0,0.49,1,1,ucal,4,145,3.0,0.19,1,1,Claret,5,53,1.5,0.19
0,0,KDF 태윤,4,145,6.5,0.55,3501,0,0,Claret,5,12,6.33,0.55,1,1,Gen G SIayer,4,523,1.25,0.11,1,1,시작시작시작,5,111,8.0,0.11
0,0,읽씹맨,4,222,2.33,0.51,3502,0,0,xxxxxm,5,432,1.38,0.51,1,1,Mireia,4,119,3.0,0.39,1,1,Claret,5,412,0.83,0.39
1,0,HLE Pyeonsik,4,236,4.33,0.68,3503,1,0,Claret,5,12,1.73,0.68,0,1,거듭 공격하다,4,498,2.14,0.87,0,1,07 Keria,5,497,3.81,0.87
1,0,거듭 공격하다,4,221,3.17,0.91,3504,1,0,Claret,5,12,4.0,0.91,0,1,신이 되는 길요,4,145,2.38,0.85,0,1,손바닥 찰과상,5,497,2.86,0.85
0,0,맥시피언,4,81,1.0,0.15,3505,0,0,Claret,5,526,0.67,0.15,1,1,KAIST20윤민혁,4,145,2.25,0.69,1,1,godeppin,5,235,7.0,0.69
1,0,소년최선을다해라,4,29,3.45,0.59,3507,1,0,나 이쨩,5,111,2.4,0.59,0,1,서정언,4,222,11.0,0.56,0,1,다시는 지지않아,5,53,3.43,0.56
1,0,소년최선을다해라,4,29,3.17,0.68,3508,1,0,할까말까할땐할까,5,53,3.0,0.68,0,1,baovnv,4,222,1.0,0.75,0,1,Kaйu,5,223,1.51,0.75
1,0,qweasdfqwe,4,15,4.0,0.44,3510,1,0,DK Walrus,5,497,1.17,0.44,0,1,천산절매손,4,222,5.5,0.09,0,1,소년최선을다해라,5,53,8.0,0.09
1,0,푸른 갈대,4,498,0.57,0.37,3512,1,0,wuuf wuuf,5,432,8.5,0.37,0,1,소년최선을다해라,4,15,14.0,0.63,0,1,Lovepanpan,5,53,0.86,0.63
0,0,Bass Mio,4,222,0.25,0.27,3513,0,0,먹고살게해주세요,5,12,1.4,0.27,1,1,소년최선을다해라,4,29,1.0,0.48,1,1,wendian99,5,526,0.57,0.48
1,0,소년최선을다해라,4,29,1.33,0.44,3514,1,0,후회 첫날,5,350,1.03,0.44,0,1,누완노,4,429,5.33,0.59,0,1,범사섭수관용,5,44,1.8,0.59
0,0,에이 R 티,4,119,2.0,0.12,3515,0,0,xxxxxm,5,12,0.0,0.12,1,1,소년최선을다해라,4,15,2.5,0.11,1,1,라면이 맛있다,5,432,4.0,0.11
0,0,qasdzxcvewz1,4,145,1.0,0.21,3516,0,0,장미장미,5,12,1.75,0.21,1,1,소년최선을다해라,4,29,2.5,0.37,1,1,준위가 낳냐,5,44,0.43,0.37
1,0,Rifle,4,145,3.67,0.79,3518,1,0,ooi3,5,235,2.33,0.79,0,1,awd123,4,136,2.0,0.69,0,1,Oh0Tech,5,53,7.67,0.69
0,0,iins,4,429,1.33,0.63,3520,0,0,00동현,5,44,4.25,0.63,1,1,mi yun bu yu,4,115,2.33,0.95,1,1,BRO DDoiV,5,526,4.26,0.95
0,0,쪼로니,4,145,1.2,0.95,3522,0,0,lbd3,5,555,1.42,0.95,1,1,기수치어,4,22,1.75,0.81,1,1,1 LV ALL IN,5,40,4.33,0.81
1,0,88664073,4,222,3.61,0.89,3524,1,0,pasts,5,89,2.83,0.89,0,1,arrowIoI,4,51,1.83,0.36,0,1,맛있게지기,5,53,1.86,0.36
1,0,서정언,4,22,4.14,0.76,3525,1,0,20231005,5,526,0.8,0.76,0,1,Saturday Mornlng,4,777,1.49,0.39,0,1,pasts,5,53,3.89,0.39
0,0,스폰지04,4,222,8.5,0.39,3527,0,0,pasts,5,89,10.0,0.39,1,1,해강고 원딜,4,115,0.89,0.79,1,1,호벌스,5,235,4.47,0.79
0,0,йico йico йi,4,222,1.0,0.35,3528,0,0,pasts,5,902,10.0,0.35,1,1,거듭 공격하다,4,51,10.0,0.11,1,1,Duck hawk,5,34,0.57,0.11
1,0,HLE Pyeonsik,4,498,1.67,0.32,3530,1,0,pasts,5,497,2.33,0.32,0,1,OIO62O54O6O,4,81,0.57,0.23,0,1,IgNar,5,12,3.25,0.23
1,0,xiangchu1,4,15,9.0,0.57,3531,1,0,pasts,5,89,2.4,0.57,0,1,BRO A MID,4,81,2.33,0.19,0,1,qacewdqfaa,5,235,12.5,0.19
1,0,pasts,4,223,2.62,0.36,3532,1,0,이성조,5,235,1.11,0.36,0,1,나르는나름싫어,4,222,6.73,0.77,0,1,동냥아치,5,902,0.7,0.77
1,0,Lucky WhaleShark,4,222,2.42,0.71,3533,1,0,원딜만의 윤서,5,12,1.0,0.71,0,1,나르는나름싫어,4,145,2.62,0.93,0,1,pasts,5,526,3.0,0.93
1,0,창원 대학병원,4,81,2.29,0.51,3534,1,0,피곤한 탕수육,5,201,2.8,0.51,0,1,pasts,4,222,2.8,0.68,0,1,Dorian3,5,111,3.32,0.68
1,0,cat hui,4,523,6.0,0.2,3535,1,0,grieve sea,5,412,0.86,0.2,0,1,pasts,4,115,2.0,0.32,0,1,wuuf wuuf,5,53,6.0,0.32
0,0,커피마시지말자,4,51,2.4,0.84,3537,0,0,lbd3,5,25,1.17,0.84,1,1,Bad End,4,119,1.38,0.27,1,1,Kingen,5,12,1.14,0.27
0,0,아프리카 러밀,4,202,3.17,0.65,3538,0,0,Y0u like that ,5,497,0.6,0.65,1,1,xxx 300 xxx,4,429,1.61,0.47,1,1,Harambe,5,432,0.25,0.47
1,0,mubiao,4,21,11.0,0.27,3539,1,0,Y0u like that ,5,497,1.25,0.27,0,1,iins,4,51,10.2,0.47,0,1,what is freedom,5,518,0.55,0.47
0,0,asdasdzzxacc,4,110,9.0,0.35,3540,0,0,zaqwxsecdrfv,5,555,3.89,0.35,1,1,축신맹구,4,429,0.65,0.19,1,1,멘탈잡자냥2,5,111,4.0,0.19
0,0,으끄으끄,4,498,1.58,0.52,3542,0,0,델리델리델리빵,5,497,0.33,0.52,1,1,aaaddddd,4,236,4.0,0.72,1,1,C9 ZVENN,5,888,3.6,0.72
0,0,피그차이나,4,22,3.6,0.99,3543,0,0,Rascal,5,12,1.38,0.99,1,1,qwehzcjkgweajkaz,4,429,0.6,0.41,1,1,fogao 4 boca,5,111,11.0,0.41
1,0,쿨탱이,4,523,7.86,0.59,3544,1,0,삼겹살비빔면쌈장,5,111,0.5,0.59,0,1,비아비아 ,4,15,4.5,0.39,0,1,Rascal,5,12,5.0,0.39
0,0,윤용호,4,115,1.45,0.75,3545,0,0,시작시작시작,5,81,3.5,0.75,1,1,역경지수가높다,4,15,3.0,0.85,1,1,050918,5,497,4.75,0.85
0,0,laizidiyu,4,81,2.67,0.36,3546,0,0,blue the wizard,5,111,3.14,0.36,1,1,룰러바이퍼합작품,4,221,4.75,0.55,1,1,모딱민,5,412,1.9,0.55
0,0,laizidiyu,4,498,7.0,0.85,3547,0,0,NS Carlm,5,555,0.22,0.85,1,1,Yep1ggy,4,145,0.14,0.19,1,1,gjgj,5,12,0.8,0.19
1,0,hitomibore,4,145,0.4,0.43,3548,1,0,다녀5세요,5,147,15.0,0.43,0,1,무사 비행wxy,4,119,0.62,0.52,0,1,전민혁,5,111,8.0,0.52
0,0,Shiy2,4,360,5.5,0.41,3549,0,0,Seven,5,111,7.86,0.41,1,1,zxcvbnmlop,4,81,0.4,0.17,1,1,Harambe,5,432,2.33,0.17
1,0,IIIIlIlIlIlIlI,4,202,4.27,0.63,3550,1,0,xiao ting bao 3,5,526,3.0,0.63,0,1,ToongE,4,236,2.0,0.19,0,1,모딱민,5,555,1.17,0.19
1,0,banye kami,4,145,0.71,0.16,3551,1,0,모딱민,5,555,8.0,0.16,0,1,OPOP,4,236,1.0,0.27,0,1,편돌이 로쓰,5,412,4.0,0.27
1,0,아이고오오오오오,4,119,0.8,0.23,3559,1,0,swordart7,5,111,6.33,0.23,0,1,난성공,4,429,1.62,0.53,0,1,cuicuisha,5,44,1.5,0.53
0,0,doggo0114,4,523,0.75,0.16,3567,0,0,T1JaceylovEUzi신,5,412,0.8,0.16,1,1,aaaddddd,4,498,4.0,0.32,1,1,줘패놓기전에 눈 깔고다녀라,5,12,2.0,0.32
0,0,coldnightt,4,69,1.25,0.95,3569,0,0,Let me sup,5,526,3.18,0.95,1,1,졸귀뽀시,4,145,1.0,0.72,1,1,IIIIlIlIlIlIlI,5,555,7.0,0.72
0,0,keep think,4,222,5.0,0.61,3571,0,0,hongkong d011,5,412,2.5,0.61,1,1,롤팡팀 원딜,4,18,2.29,0.92,1,1,루리레라,5,53,4.67,0.92
0,0,기수치어,4,498,5.0,0.83,3572,0,0,유렉이,5,497,1.14,0.83,1,1,SmokinWithMyZaza,4,81,0.86,0.39,1,1,RainLove,5,555,0.14,0.39
0,0,킬러톱,4,69,1.0,0.33,3574,0,0,im gonna love u,5,111,3.5,0.33,1,1,일광맨,4,119,0.56,0.39,1,1,좋은개미 ,5,89,8.67,0.39
0,0,냐미공듀,4,202,1.75,0.35,3576,0,0,xixixixixi1,5,526,1.5,0.35,1,1,EST AD,4,119,1.2,0.76,1,1,mi yun bu yu,5,12,6.0,0.76
1,0,동냥아치,4,147,1.17,0.39,3580,1,0,이성조,5,235,3.5,0.39,0,1,XDXDMYBAD,4,523,4.0,0.57,0,1,Pizano,5,497,14.0,0.57
0,0,카와이 뽀시,4,222,9.0,0.39,3583,0,0,댕청잇,5,412,1.0,0.39,1,1,05 pro,4,81,0.6,0.13,1,1,Let me sup,5,432,0.0,0.13
1,0,LiZhenHaoUZx04,4,115,1.89,0.73,3584,1,0,mv6,5,53,4.83,0.73,0,1,도깨비 부른다,4,110,3.5,0.96,0,1,1325654632168,5,497,3.82,0.96
1,0,byz3,4,145,0.5,0.47,3585,1,0,B0NN1E,5,497,4.0,0.47,0,1,Deft DK,4,498,13.0,0.89,0,1,펭 무,5,555,0.33,0.89
0,0,난성공,4,429,0.5,0.17,3586,0,0,Rikishi,5,497,5.0,0.17,1,1,카와이 뽀시,4,69,3.59,0.75,1,1,광동귀환,5,12,17.0,0.75
0,0,T1 Gumayusi,4,429,0.83,0.49,3587,0,0,linlinzhu3,5,888,3.25,0.49,1,1,05 pro,4,81,1.4,0.24,1,1,xycg,5,235,0.6,0.24
0,0,05 pro,4,51,1.83,0.88,3588,0,0,Let u in,5,53,1.75,0.88,1,1,Ego Battle,4,15,1.75,0.6,1,1,Moham12345,5,432,1.94,0.6
1,0,05 pro,4,81,1.89,0.4,3590,1,0,광동귀환,5,53,1.12,0.4,0,1,으끄으끄,4,51,6.4,0.84,0,1,cuicuisha,5,412,2.4,0.84
0,0,jjdnzs,4,81,0.0,0.03,3591,0,0,쨩구마을,5,497,0.5,0.03,1,1,dxyyyds,4,222,9.0,0.33,1,1,나를누가막니,5,432,13.0,0.33
1,0,ji tui fan,4,222,8.5,0.35,3594,1,0,kakaxi7,5,53,2.75,0.35,0,1,해강고 원딜,4,119,1.5,0.43,0,1,zxcvbnmlop,5,555,4.88,0.43
1,0,이브처럼,4,81,11.0,0.88,3596,1,0,kakaxi7,5,12,3.14,0.88,0,1,Pychome,4,429,4.2,0.4,0,1,질 발렌타인,5,235,1.5,0.4
0,0,Yaozy,4,222,4.78,0.68,3600,0,0,드리블왕,5,12,2.5,0.68,1,1,addong,4,429,2.5,0.55,1,1,입편잎편잎편잎,5,888,4.5,0.55
0,0,졸음번쩍껌,4,145,1.25,0.2,3601,0,0,AWM,5,432,15.0,0.2,1,1,doйt,4,222,2.25,0.24,1,1,VeIvet,5,111,1.25,0.24
0,0,cat hui,4,429,3.33,0.31,3603,0,0,Mla3,5,3,1.71,0.31,1,1,BRO Enosh,4,110,2.6,0.28,1,1,T1JaceylovEUzi신,5,12,2.43,0.28
0,0,Bba,4,81,2.0,0.35,3604,0,0,판다의대나무먹방,5,43,2.0,0.35,1,1,BRO Enosh,4,222,8.0,0.29,1,1,00동현,5,44,1.4,0.29
0,0,비호감 원딜러,4,236,0.57,0.47,3605,0,0,00동현,5,44,0.83,0.47,1,1,Daydreamer d,4,119,14.0,0.45,1,1,친힐파,5,16,1.33,0.45
0,0,바다빠진고양이,4,22,5.0,0.47,3606,0,0,사랑하지 않아,5,43,5.8,0.47,0,1,모찌랑이,4,30,1.33,0.29,0,1,RNG Kabishou,5,127,0.8,0.29
0,0,아이돌 Deft,4,119,0.5,0.47,3607,0,0,루리레라,5,518,2.8,0.47,1,1,붓 기,4,222,6.0,0.28,1,1,입편잎편잎편잎,5,412,1.5,0.28
1,0,jla xiang di,4,15,7.0,0.17,3608,1,0,원챔유저세나,5,412,0.5,0.17,0,1,김명인,4,222,6.0,0.32,0,1,나 이쨩,5,888,5.0,0.32
0,0,아프리카 러밀,4,145,1.88,0.88,3610,0,0,Harambe,5,111,2.12,0.88,1,1,Bad End,4,15,2.67,0.83,1,1,Kingen,5,235,1.29,0.83
0,0,RADAR1,4,236,2.41,0.71,3611,0,0,매일운동하는사람,5,53,3.25,0.71,1,1,qie zhan xi yi,4,18,2.55,0.87,1,1,청출어람3,5,497,3.25,0.87
1,0,qwehzcjkgweajkaz,4,498,4.76,0.76,3612,1,0,청출어람3,5,497,5.33,0.76,0,1,피그도그,4,145,3.67,0.59,0,1,grieve sea,5,526,1.9,0.59
0,0,xiangchu1,4,360,0.89,0.2,3614,0,0,KSCERATO,5,53,4.25,0.2,1,1,G2 Humanoid,4,51,2.38,0.85,1,1,Croquette,5,12,1.83,0.85
1,0,무사 비행wxy,4,115,5.0,0.24,3615,1,0,Croquette,5,89,4.4,0.24,0,1,xiangchu1,4,145,2.0,0.29,0,1,kk2dd,5,53,6.0,0.29
0,0,무사 비행wxy,4,429,2.0,0.49,3616,0,0,Lotsoo,5,111,2.8,0.49,1,1,미소 엄마3,4,110,1.33,0.76,1,1,Croquette,5,526,1.75,0.76
0,0,lanpangzi,4,84,3.5,0.59,3619,0,0,ninth palace,5,235,2.0,0.59,1,1,Reoki,4,51,10.0,0.33,1,1,KSCERATO,5,22,1.0,0.33
0,0,city walk1,4,81,5.75,0.95,3621,0,0,멘탈잡자냥3,5,12,0.67,0.95,1,1,쿠크다스맛커피,4,15,1.6,0.2,1,1,Chu성훈,5,432,1.67,0.2
1,0,슈퍼빅고수,4,523,0.2,0.37,3622,1,0,ninth palace,5,12,2.67,0.37,0,1,Xianghanzhi1,4,145,2.67,0.83,0,1,방패류만 해요,5,89,2.6,0.83
0,0,wkeitj,4,15,0.2,0.15,3624,0,0,Miйous,5,12,3.0,0.15,1,1,xrdeokdam,4,429,10.0,0.17,1,1,Rascal,5,59,15.0,0.17
1,0,배그비제이,4,429,5.2,0.59,3625,1,0,huyaqingchen,5,201,4.29,0.59,0,1,LiZhenHaoUZx04,4,360,10.0,0.51,0,1,hyena06,5,526,2.11,0.51
0,0,Chang Min ,4,69,1.57,0.79,3629,0,0,Dorian3,5,89,4.25,0.79,1,1,blue the wizard,4,145,31.0,0.76,1,1,Mengqiuqiu,5,111,2.36,0.76
1,0,piop5,4,429,4.0,0.21,3633,1,0,huyaqingchen,5,526,2.1,0.21,0,1,T1JaceylovEUzi신,4,498,3.8,0.65,0,1,라면이 맛있다,5,497,6.0,0.65
0,0,결 혼,4,18,1.6,0.45,3635,0,0,Croquette,5,111,1.22,0.45,1,1,piop5,4,429,5.0,0.75,1,1,라면이 맛있다,5,888,0.83,0.75
0,0,이성조,4,498,5.67,0.56,3636,0,0,Honpi,5,497,8.62,0.56,1,1,aaaddddd,4,51,9.0,0.24,1,1,역천괴,5,99,1.5,0.24
0,0,gweqoiuj,4,429,0.0,0.87,3637,0,0,Honpi,5,497,1.25,0.87,1,1,doggo0114,4,523,1.67,0.53,1,1,cat hui,5,45,0.75,0.53
0,0,인생걸고태호시티,4,119,1.38,0.49,3638,0,0,MiaoniuCnt,5,12,1.73,0.49,1,1,제 로,4,22,3.11,0.77,1,1,shunjian,5,201,5.17,0.77
1,0,08쥐띠Zi존원딜zz,4,429,2.14,0.84,3639,1,0,제주사는치매청년,5,888,1.36,0.84,0,1,먹고자고게임해 ,4,22,2.4,0.47,0,1,MiaoniuCnt,5,12,3.25,0.47
0,0,tun king,4,29,1.33,0.33,3641,0,0,Attack 0n Titan,5,12,1.25,0.33,1,1,무사 비행wxy,4,145,4.59,0.75,1,1,피그차이나,5,111,2.0,0.75
0,0,피그차이나,4,429,2.76,0.52,3642,0,0,강한남자야,5,60,3.25,0.52,0,1,Yeoubi,4,246,3.4,0.52,0,1,wuhanshuaige,5,12,2.19,0.52
0,0,xi1,4,221,0.0,0.0,3643,0,0,xiao ting bao 3,5,111,0.0,0.0,1,1,Lactea Rx,4,895,0.0,0.0,1,1,Attack 0n Titan,5,12,0.0,0.0
1,0,봇 권위자,4,50,1.71,0.33,3644,1,0,yskmismyson,5,235,2.8,0.33,0,1,bababaabam,4,15,4.75,0.68,0,1,mv6,5,526,1.2,0.68
0,0,wkeitj,4,895,0.89,0.23,3645,0,0,수호망,5,432,1.0,0.23,1,1,숨바꼭질,4,145,4.0,0.27,1,1,장미장미,5,526,7.5,0.27
1,0,Ego Battle,4,15,1.0,0.47,3646,1,0,cuicuisha,5,43,2.38,0.47,0,1,오징오뀨,4,221,0.77,0.57,0,1,bao shi wang,5,44,3.67,0.57
0,0,hei si yyds,4,222,0.8,0.68,3647,0,0,ADC0315,5,235,7.5,0.68,1,1,city walk1,4,110,0.4,0.88,1,1,정훈이의 모험,5,518,4.4,0.88
1,0,LiZhenHaoUZx04,4,110,0.4,0.39,3648,1,0,판다의대나무먹방,5,111,15.0,0.39,0,1,땅우양,4,51,1.67,0.6,0,1,자신있게 못하기,5,53,9.57,0.6
0,0,moyan3,4,429,0.7,0.75,3649,0,0,8917,5,111,0.55,0.75,1,1,Die for him,4,81,1.0,0.43,1,1,cuicuishu,5,12,0.67,0.43
0,0,underdog3,4,145,4.33,0.67,3650,0,0,삼겹살비빔면쌈장,5,497,6.0,0.67,1,1,mubiao,4,429,1.0,0.4,1,1,우기영1,5,111,0.91,0.4
1,0,BRO DDoiV,4,64,5.0,0.15,3651,1,0,iins,5,235,11.0,0.15,0,1,bnnae,4,429,1.0,0.21,0,1,TSM Bugi,5,518,9.0,0.21
